patch_id,img_id,value,x,y,grade,o2u,fine
35.0,45.0,0.4486650370854244,0.1882649000271319,0.4447403651832554,0.0,0.15,0.876
36.0,45.0,0.4033661200857019,0.1811945671042384,0.5882847362319912,0.0,0.169,0.786
37.0,45.0,0.3034604424587099,0.2350264661135496,0.5848742383488077,0.0,0.068,0.795
38.0,45.0,0.5668978196893261,0.3879848251809007,0.6626333118315265,0.0,0.152,0.686
39.0,45.0,0.512689832037504,0.1335649220416172,0.6754511460316956,0.0,0.132,0.785
40.0,45.0,0.3350337526508111,0.5107260271277674,0.5905619109651971,0.0,0.277,0.795
41.0,45.0,0.1372173670342107,0.2798691712861174,0.7226245436670014,0.0,0.224,0.754
42.0,45.0,0.1288751546957561,0.2276148444657195,0.6020603117867879,0.0,0.127,0.893
43.0,45.0,0.8846262826905983,0.433017746686837,0.1349005050347437,0.0,0.153,0.652
44.0,45.0,0.1186995851838205,0.1120816224366601,0.6833251602704247,0.0,0.177,0.67
45.0,45.0,0.3120624588589116,0.3392060259427186,0.7227223638626078,0.0,0.095,0.899
46.0,45.0,0.031448671190875,0.1986366367651755,0.6035647380673692,0.0,0.173,0.73
47.0,45.0,0.9461916597906224,0.341472584184805,0.7356792945973022,0.0,0.144,0.767
48.0,45.0,0.4637321991705059,0.1879876882471426,0.3639111430467449,0.0,0.286,0.799
49.0,45.0,0.3057636471555098,0.3515183002086098,0.3505580881845616,0.0,0.269,0.685
0.0,46.0,0.4151634359364364,0.2916520688044612,0.3392984998994115,0.0,0.178,0.71
1.0,46.0,0.4875539236281616,0.2806350737597569,0.4937415169136568,0.0,0.129,0.93
2.0,46.0,0.2255851590578024,0.3151699743365984,0.1723910380603658,0.0,0.054,0.729
3.0,46.0,0.2030261244147444,0.4372891958861085,0.4303547297374482,0.0,0.159,0.678
4.0,46.0,0.9406281418963992,0.3775817479319456,0.3639442754624049,0.0,0.148,0.767
5.0,46.0,0.6506133405158162,0.3003181154118682,0.5446968964373995,0.0,0.276,0.832
6.0,46.0,0.0849081621279184,0.2205567673445032,0.3322837922447557,0.0,0.116,0.791
7.0,46.0,0.3609366414139922,0.3118539387907239,0.7696321219060221,0.0,0.178,0.654
8.0,46.0,0.3231006939597904,0.1840586972832802,0.6720606142034385,0.0,0.207,0.806
9.0,46.0,0.9082134481398616,0.1016053340519097,0.9425906028195016,0.0,0.077,0.606
10.0,46.0,0.2981194763623866,0.4198794628171155,0.7692254480376853,0.0,0.193,0.879
11.0,46.0,0.0316669572374515,0.2186050514975056,0.4265550432495263,0.0,0.154,0.858
12.0,46.0,0.1766220352309632,0.4563863099135791,0.4643750926415438,0.0,0.233,0.753
13.0,46.0,0.8954784908410143,0.2481447969071611,0.6333267309336619,0.0,0.111,0.757
14.0,46.0,0.3864773026690319,0.1483393903189188,0.7642633939732398,0.0,0.25,0.934
15.0,46.0,0.5666924325486369,0.4120716870188103,0.4036648066292868,0.0,0.212,0.909
16.0,46.0,0.3568995732330844,0.4790496127672045,0.6139538367997441,0.0,0.053,0.785
17.0,46.0,0.4730777785957175,0.22903819518749,0.9049472017242872,0.0,0.221,0.832
18.0,46.0,0.204565822526175,0.2110489533020824,0.4490103813664375,0.0,0.273,0.951
19.0,46.0,0.6296581421859277,0.042732260503955,0.6890419017094142,0.0,0.22,0.712
20.0,46.0,0.8568429238399566,0.372427630532079,0.6779848819786077,0.0,0.244,0.621
21.0,46.0,0.7115213585012614,0.2195353044058005,0.0354398953668226,0.0,0.072,0.708
22.0,46.0,0.3887573864976225,0.3298974488671212,0.6308458954286476,0.0,0.188,0.943
23.0,46.0,0.8108864902923507,0.2106440304001332,0.6911330447649977,0.0,0.224,0.661
24.0,46.0,0.9564344308720232,0.1874591145075753,0.2765682512155499,0.0,0.152,0.769
25.0,46.0,0.8757172941515915,0.2583448574613568,0.5829660246446503,0.0,0.068,0.954
26.0,46.0,0.2776032639694863,0.2180228679932027,0.8639588521025707,0.0,0.249,0.922
27.0,46.0,0.9642234784041264,0.3543463918024126,0.4380400179011658,0.0,0.139,0.849
28.0,46.0,0.2723289837531262,0.2435782475489945,0.6351501013915114,0.0,0.104,0.785
29.0,46.0,0.8319791691479781,0.3596693120370366,0.6057662527125143,0.0,0.112,0.674
30.0,46.0,0.906482147259732,0.2318851991829593,0.5535189478239493,0.0,0.092,0.769
31.0,46.0,0.0049119851259074,0.3613636112412361,0.7394064311880993,0.0,0.098,0.653
32.0,46.0,0.931133225524444,0.2400885779228585,0.7894964724872655,0.0,0.263,0.656
33.0,46.0,0.4803171202676791,0.1317979679272126,0.3720881586458696,0.0,0.063,0.782
34.0,46.0,0.9641647158050088,0.2843120974636655,0.789829936220269,0.0,0.251,0.849
35.0,46.0,0.1238339327623953,0.2373102125882716,0.698385732519154,0.0,0.092,0.798
36.0,46.0,0.2307251669033412,0.2638791007300842,0.4855811557235559,0.0,0.26,0.656
37.0,46.0,0.2629369480197225,0.4773938432171677,0.8718156558536336,0.0,0.054,0.667
38.0,46.0,0.7706747377517883,0.2909680753741211,0.6890838451145599,0.0,0.063,0.631
39.0,46.0,0.7461602545638005,0.211238463493358,0.718178836869312,0.0,0.098,0.847
40.0,46.0,0.6638392465379481,0.2472943304787736,0.7690627024580807,0.0,0.273,0.797
41.0,46.0,0.536742397240323,0.2657318735187853,0.8637034477242491,0.0,0.158,0.935
42.0,46.0,0.4339004775598276,0.4711987782565823,0.5391584291995286,0.0,0.09,0.664
43.0,46.0,0.9476168519825828,0.4186748529380494,0.8203920970385192,0.0,0.081,0.702
44.0,46.0,0.6266494370799897,0.2662150507270017,0.7763718952497436,0.0,0.29,0.624
45.0,46.0,0.9975714709473892,0.2994960003194908,0.5235507865698997,0.0,0.06,0.608
46.0,46.0,0.128327305115251,0.1343861131586216,0.6867833123276649,0.0,0.253,0.855
47.0,46.0,0.5442903158371094,0.1363932643531462,0.607705233040632,0.0,0.054,0.651
48.0,46.0,0.8250379202466814,0.350641630691646,0.6742771978447205,0.0,0.222,0.923
49.0,46.0,0.1999339408765406,0.3473660099633602,0.7495715321366766,0.0,0.091,0.67
0.0,47.0,0.0452109254148327,0.2648708038450884,0.595584888608234,0.0,0.185,0.64
1.0,47.0,0.3574710307750542,0.2806007403162314,0.6836738986639492,0.0,0.064,0.689
2.0,47.0,0.9065662378495694,0.1988876738220323,0.6820204775739469,0.0,0.129,0.721
3.0,47.0,0.8922390737459186,0.3304504997547274,0.6941538327134772,0.0,0.156,0.831
4.0,47.0,0.6919838651893739,0.096205689313762,0.5838753370317675,0.0,0.268,0.694
5.0,47.0,0.0091901753459239,0.4743644042172479,0.6319371397769685,0.0,0.2,0.897
6.0,47.0,0.6421110375764489,0.3464285520580614,0.5987010163613676,0.0,0.094,0.707
7.0,47.0,0.1283644035466633,0.2328240247868581,0.5793142617634679,0.0,0.252,0.746
8.0,47.0,0.1302757124674646,0.4166753806874799,0.6378231189333025,0.0,0.116,0.877
9.0,47.0,0.299952541098703,0.3158470706117841,0.3770171417163502,0.0,0.15,0.663
10.0,47.0,0.0375122263210595,0.2916655158037873,1.235334303171742,0.0,0.09,0.641
11.0,47.0,0.5867516887259278,0.2985081485714025,0.591538535996712,0.0,0.248,0.704
12.0,47.0,0.4771935849765568,0.1866727322040795,0.8217978007050262,0.0,0.052,0.668
13.0,47.0,0.0856971154672535,0.3435414069370178,0.4701654964068728,0.0,0.24,0.774
14.0,47.0,0.4894010127730848,0.2322507947347223,0.8157445586414385,0.0,0.193,0.799
15.0,47.0,0.0782395741715626,0.394613345420594,0.3381236150276413,0.0,0.165,0.6
16.0,47.0,0.783321729755813,0.3386382612594948,0.6730874748536722,0.0,0.073,0.762
17.0,47.0,0.9888808771887068,0.4029929212694994,0.4621852176547184,0.0,0.141,0.662
18.0,47.0,0.5604680867153374,0.1301975711735613,0.3165031572392944,0.0,0.154,0.666
19.0,47.0,0.574780987691422,0.3729638380083858,0.5507474055390578,0.0,0.278,0.601
20.0,47.0,0.8403554078129928,0.0745520479385844,0.5494947866910864,0.0,0.076,0.941
21.0,47.0,0.0949627201433372,0.2834460891036625,0.4140166968211516,0.0,0.147,0.814
22.0,47.0,0.4219183058262826,0.2416946040224367,0.7180180667810365,0.0,0.17,0.835
23.0,47.0,0.0835946361021817,0.2649884713995798,0.5754756918034748,0.0,0.108,0.91
24.0,47.0,0.5932216972013225,0.3798171984888702,0.3745881922333999,0.0,0.116,0.723
25.0,47.0,0.983831954346322,0.3689384104764568,0.4511313764461091,0.0,0.211,0.811
26.0,47.0,0.4420887539774888,0.2375339197179221,0.4007451208516696,0.0,0.132,0.858
27.0,47.0,0.8648000913891517,0.309052817818897,0.3436834714808203,0.0,0.144,0.783
28.0,47.0,0.0360690827027359,0.327493724108011,0.5357431503569745,0.0,0.143,0.85
29.0,47.0,0.6790812206073925,0.4866805693042697,0.7237159438985459,0.0,0.221,0.912
30.0,47.0,0.1896575232188153,0.2865581343858754,0.9520760565787846,0.0,0.081,0.635
31.0,47.0,0.4666556926806584,0.2570467937202095,0.2921397299644326,0.0,0.144,0.658
32.0,47.0,0.6945617396222848,0.2954664075948888,0.6809289766349521,0.0,0.275,0.657
33.0,47.0,0.9011314000806634,0.3348324246830116,0.6278518265343301,0.0,0.223,0.794
34.0,47.0,0.3482434108073766,0.314515513607662,0.4088242253806136,0.0,0.064,0.846
35.0,47.0,0.4406584310692319,0.4584628118093686,0.5932612833699444,0.0,0.151,0.935
36.0,47.0,0.9422007471570508,0.3643416097368255,0.7706350422233103,0.0,0.166,0.724
37.0,47.0,0.4373512971853521,0.4006192479160855,0.7891211861419959,0.0,0.177,0.867
38.0,47.0,0.834594567473621,0.2904225803508979,0.4485210997885244,0.0,0.26,0.703
39.0,47.0,0.6009474538297147,0.2040171495130162,0.6970094802659821,0.0,0.279,0.958
40.0,47.0,0.0067310216190096,0.3392261599397179,0.8090628409950613,0.0,0.215,0.677
41.0,47.0,0.9874076220147852,0.2601381937079728,0.598729552595157,0.0,0.292,0.624
42.0,47.0,0.5182368725565584,0.2471079023003026,1.0799438844500011,0.0,0.078,0.855
43.0,47.0,0.3596460187791225,0.1357893287565601,0.4390516125845407,0.0,0.073,0.846
44.0,47.0,0.8214509903566698,0.175932202789003,0.7205560144475265,0.0,0.104,0.927
45.0,47.0,0.0309130903973662,0.1459898240907053,0.8287884783138306,0.0,0.203,0.836
46.0,47.0,0.4742630396072343,0.2952009087904776,0.3594074483210884,0.0,0.193,0.621
47.0,47.0,0.9337054416987788,0.4266828914321567,0.5279208622642177,0.0,0.227,0.819
48.0,47.0,0.4924843553162616,0.2041184643415726,0.7099343904788518,0.0,0.19,0.86
49.0,47.0,0.6012532486262346,0.3618683583168265,0.5709744115000729,0.0,0.071,0.607
0.0,48.0,0.7544896263989763,0.1309130000956771,0.7749135109763378,0.0,0.117,0.737
1.0,48.0,0.3759818003340726,0.1974643235351368,0.4229490883551544,0.0,0.116,0.721
2.0,48.0,0.3435242912143136,0.2882291072223523,0.6401970119101954,0.0,0.135,0.715
3.0,48.0,0.814041684319563,0.3752987076607899,0.8830915840807525,0.0,0.052,0.904
4.0,48.0,0.6702116977168008,0.2640630495945545,0.617021855220495,0.0,0.052,0.956
5.0,48.0,0.6256518886613366,0.2714500406804155,0.49042865836472,0.0,0.168,0.839
6.0,48.0,0.3546989105819972,0.3757486135204776,0.6985919877285833,0.0,0.05,0.932
7.0,48.0,0.8139102186241585,0.171983127282013,0.4036881183740703,0.0,0.112,0.96
8.0,48.0,0.6994375490605573,0.4101747020852544,0.6605004757020504,0.0,0.24,0.759
9.0,48.0,0.4110588062554038,0.2400254334544882,0.3655184905595539,0.0,0.224,0.784
10.0,48.0,0.4528521459407919,0.3297202372182393,0.3153004101677027,0.0,0.085,0.62
11.0,48.0,0.5781459483353204,0.3670762481861242,0.7984805210295917,0.0,0.299,0.719
12.0,48.0,0.1321233629383992,0.4280160115698498,0.2827372290046884,0.0,0.056,0.608
13.0,48.0,0.872026175486234,0.1990072727909373,0.463581230792924,0.0,0.26,0.886
14.0,48.0,0.2330365818335114,0.4383277424583358,0.5610755123365625,0.0,0.189,0.905
15.0,48.0,0.1511598290854842,0.338691336791094,0.6597066974773915,0.0,0.155,0.907
16.0,48.0,0.7287817475549441,0.3261385909708155,0.3613275623028283,0.0,0.169,0.885
17.0,48.0,0.7759058407416808,0.1991091670318967,0.7748355718024696,0.0,0.068,0.715
18.0,48.0,0.4694516686179313,0.2845921539606799,1.2186078511789398,0.0,0.226,0.679
19.0,48.0,0.5675551007181047,0.2110445005894421,0.7986476357637824,0.0,0.272,0.736
20.0,48.0,0.3310169632111963,0.2752272275919622,0.0761734384427809,0.0,0.183,0.817
21.0,48.0,0.5284668042008188,0.3386993934213079,0.6700005092442276,0.0,0.212,0.741
22.0,48.0,0.9742073289298824,0.1965286108665104,0.3478139656029976,0.0,0.191,0.791
23.0,48.0,0.5432116637756663,0.1330734581298141,0.5110334108473141,0.0,0.058,0.807
24.0,48.0,0.9021033321939296,0.4888841190622979,0.6051990871795473,0.0,0.253,0.943
25.0,48.0,0.7750955671469485,0.2598872288129156,0.6703770693299493,0.0,0.076,0.829
26.0,48.0,0.0859734325659838,0.3188532898556352,0.6996256162288126,0.0,0.188,0.613
27.0,48.0,0.7137336585418357,0.1410666729141922,0.6942739252781406,0.0,0.208,0.606
28.0,48.0,0.7330442685016176,0.3438621618821093,0.7638852481430742,0.0,0.299,0.618
29.0,48.0,0.7835004225936001,0.2407673936438052,0.597943924165412,0.0,0.109,0.801
30.0,48.0,0.6847354227704858,0.2555676345227654,0.8950571088109125,0.0,0.058,0.89
31.0,48.0,0.9574615808896176,0.2952012680810235,0.5036752776838547,0.0,0.295,0.855
32.0,48.0,0.967253782221641,0.2121410148264545,0.8036403453772736,0.0,0.25,0.695
33.0,48.0,0.1449138063002838,0.0995430151002141,0.5309886216191664,0.0,0.238,0.657
34.0,48.0,0.2321688283357144,0.3677110539378438,0.7083401252775655,0.0,0.287,0.743
35.0,48.0,0.5203103064658324,0.2257167091444379,0.5755092046069149,0.0,0.139,0.715
36.0,48.0,0.9426213874137146,0.2031839453560413,0.482734605826758,0.0,0.155,0.751
37.0,48.0,0.1954185087176955,0.221525442882907,0.1901841940305922,0.0,0.087,0.799
38.0,48.0,0.8657890583704636,0.2720368815981914,0.6715847406262153,0.0,0.259,0.675
39.0,48.0,0.7113529916375106,0.3021363644279579,0.6891278192929722,0.0,0.085,0.834
40.0,48.0,0.3211965806771726,0.3044504474452864,1.01104505454269,0.0,0.259,0.627
41.0,48.0,0.7529692215669607,0.3470269821558965,0.882602479973081,0.0,0.214,0.716
42.0,48.0,0.4693590821934759,0.2086126018081261,1.0383817194695997,0.0,0.186,0.81
43.0,48.0,0.8891074315284984,0.2617158116709181,0.6431841342412469,0.0,0.205,0.789
44.0,48.0,0.8196811507445987,0.4608604180038815,0.3317454488721187,0.0,0.205,0.725
45.0,48.0,0.8649035084303729,0.3204568256892199,0.3970257055878179,0.0,0.105,0.79
46.0,48.0,0.3252176391979161,0.2116480520107434,0.5132718013378383,0.0,0.141,0.774
47.0,48.0,0.5090001255654104,0.2470439112850173,0.6148687508194611,0.0,0.067,0.719
48.0,48.0,0.0987466490745552,0.3904543857124409,0.7109112256842157,0.0,0.253,0.897
49.0,48.0,0.6462288804213033,0.4554928819823445,0.6536813155015325,0.0,0.078,0.836
0.0,49.0,0.7183088355671333,0.255985285412963,0.7510587988906835,0.0,0.251,0.921
1.0,49.0,0.7754620502925657,0.4357683057078145,0.6305710907893441,0.0,0.178,0.953
2.0,49.0,0.3484623200846101,0.3528708912530296,0.4598805532403678,0.0,0.29,0.85
3.0,49.0,0.3586773767285902,0.2201422613448403,0.8530185645554449,0.0,0.066,0.736
4.0,49.0,0.4751503497050905,0.3387084908716525,0.4122744960740192,0.0,0.189,0.826
5.0,49.0,0.5673315096921445,0.4483011065473707,0.3211147466025418,0.0,0.131,0.916
6.0,49.0,0.4821449517015977,0.3868966162511014,0.7935446191835962,0.0,0.065,0.799
7.0,49.0,0.2010109949758506,0.2858052269921823,0.5566867091011956,0.0,0.118,0.762
8.0,49.0,0.4742653504599395,0.2462299768605697,0.8320484871686423,0.0,0.287,0.954
9.0,49.0,0.9739748854453512,0.4406842573691071,0.331120388044375,0.0,0.088,0.803
10.0,49.0,0.85485157918533,0.1698126091809687,0.6245184744838708,0.0,0.119,0.636
11.0,49.0,0.9319129029061232,0.2752361163523881,0.8606805538069568,0.0,0.118,0.717
12.0,49.0,0.1042339145869297,0.2455852501336464,0.7159153445528866,0.0,0.244,0.859
13.0,49.0,0.712079200481808,0.1888471621023844,0.4880441036961734,0.0,0.125,0.886
14.0,49.0,0.1283676105222946,0.2091065415704165,0.6503933389098268,0.0,0.201,0.608
15.0,49.0,0.0915820761413944,0.2378927054074038,0.8894637722856866,0.0,0.053,0.898
16.0,49.0,0.4425409061518724,0.4209886264982481,0.8503632461539761,0.0,0.261,0.807
17.0,49.0,0.5212020393273687,0.339091069033498,0.8374586331394127,0.0,0.115,0.949
18.0,49.0,0.2417607763437346,0.2346998256950966,0.4909476833283639,0.0,0.151,0.623
19.0,49.0,0.446046755076116,0.1805809585832236,0.3973487550484715,0.0,0.296,0.899
20.0,49.0,0.8572045165878428,0.3076008894958285,0.6744776371236256,0.0,0.236,0.787
21.0,49.0,0.0061946187613095,0.2161975837826339,0.7799239020737472,0.0,0.265,0.881
22.0,49.0,0.5501242398555397,0.2628150296952884,0.2514503337199608,0.0,0.16,0.875
23.0,49.0,0.9852243443826624,0.3952926160422566,0.8592488557143683,0.0,0.298,0.928
24.0,49.0,0.6479778249916812,0.0698482340784392,0.7440313721914906,0.0,0.133,0.931
25.0,49.0,0.0992953219091726,0.3093490594903436,0.5763261598971349,0.0,0.219,0.779
26.0,49.0,0.0663218414062704,0.2743884124362513,0.8354799816490324,0.0,0.222,0.871
27.0,49.0,0.121119809645168,0.4761522029779018,0.638921628399838,0.0,0.269,0.605
28.0,49.0,0.1252931314606711,0.3366197487197914,0.434383089737177,0.0,0.239,0.777
29.0,49.0,0.0157832831609178,0.2991354544303753,0.3090448474100333,0.0,0.077,0.664
30.0,49.0,0.4016261197029079,0.3709088380291131,0.6813298183719689,0.0,0.183,0.953
31.0,49.0,0.5498470130074968,0.2230150672452638,0.6873257411878201,0.0,0.292,0.703
32.0,49.0,0.6384854877023111,0.1767292253596056,0.8141579032441242,0.0,0.284,0.79
33.0,49.0,0.1215829851256514,0.6012744542518671,0.5052289932815772,0.0,0.232,0.706
34.0,49.0,0.6914411816651138,0.2821250645069184,0.8045976700263179,0.0,0.159,0.741
35.0,49.0,0.7756461518469511,0.1602984150908493,0.6037115815729328,0.0,0.103,0.91
36.0,49.0,0.6562833051558487,0.2180417509488488,0.8297993916759316,0.0,0.283,0.85
37.0,49.0,0.3665498159195157,0.1330127793151391,0.6111756771185112,0.0,0.13,0.666
38.0,49.0,0.2356731364034128,0.4444211404657242,0.8185566697718593,0.0,0.149,0.958
39.0,49.0,0.3418568790745196,0.3319097268595232,0.4537871091683289,0.0,0.073,0.754
40.0,49.0,0.153215256660485,-0.0039574882354906,0.6117106897210062,0.0,0.275,0.608
41.0,49.0,0.6979515428185274,0.3796856330968235,0.4340998163097843,0.0,0.062,0.744
42.0,49.0,0.9602660965138626,0.3153636859563996,0.51599975206173,0.0,0.098,0.766
43.0,49.0,0.4479908782701199,0.3744594704427881,0.2058705503602654,0.0,0.202,0.663
44.0,49.0,0.466519628250532,0.2387028235492417,0.618032374828286,0.0,0.14,0.872
45.0,49.0,0.8262531661522275,0.4613668397795644,0.4302299962938573,0.0,0.124,0.905
46.0,49.0,0.098709873709227,0.2732198608580248,0.6650697954203731,0.0,0.082,0.643
47.0,49.0,0.2824359874741902,0.3891382421506578,0.8070561116035742,0.0,0.098,0.783
48.0,49.0,0.1375456403465107,0.2679087654452866,0.8429967951201569,0.0,0.108,0.769
49.0,49.0,0.5791587724363011,0.253875053989029,0.6004344937988105,0.0,0.257,0.853
0.0,50.0,0.1762143027043912,0.4568509303977233,0.4106164718104648,0.0,0.143,0.801
1.0,50.0,0.1043573396239373,0.1916063528308372,0.8204422553531,0.0,0.097,0.757
2.0,50.0,0.7831814941329891,0.2356251334250676,0.4047290997151796,0.0,0.143,0.797
3.0,50.0,0.2029259038918435,0.3433196432735113,0.5294285173643605,0.0,0.078,0.677
4.0,50.0,0.9901133874098488,0.1912360488933391,0.6644569381851076,0.0,0.07,0.766
5.0,50.0,0.3537267789159701,0.4587364519096851,0.801257450675469,0.0,0.287,0.676
6.0,50.0,0.6831136486826733,0.4219535998773248,0.3909952484326909,0.0,0.284,0.849
7.0,50.0,0.0940053325004105,0.1730203134291834,0.4204560508784208,0.0,0.261,0.84
8.0,50.0,0.4481055080117243,0.3026676998123207,0.632931349091726,0.0,0.235,0.814
9.0,50.0,0.7471038732440404,0.2364358530551488,1.026792177477466,0.0,0.253,0.704
10.0,50.0,0.9772333594065108,0.390435606997549,0.6316901419819668,0.0,0.146,0.672
11.0,50.0,0.234147671685903,0.375434946298641,0.4995612542963413,0.0,0.107,0.908
12.0,50.0,0.7481693620167917,0.3102868038691653,0.7359149740944613,0.0,0.213,0.794
13.0,50.0,0.354659625712603,0.2383594669826607,0.8204629074952112,0.0,0.233,0.772
14.0,50.0,0.6412018075332939,0.26840224393089,0.3872002782088808,0.0,0.177,0.833
15.0,50.0,0.8296868967940282,0.3326944896763606,0.6836174210541117,0.0,0.052,0.692
16.0,50.0,0.9788378277481016,0.3457199385780092,0.903529391519392,0.0,0.123,0.861
17.0,50.0,0.6584928478970766,0.3261457229877946,0.8212132707991333,0.0,0.167,0.907
18.0,50.0,0.1699378761969,0.2470306352286787,0.7221443244789297,0.0,0.067,0.884
19.0,50.0,0.51813419737157,0.2410180629647911,0.8947596701819236,0.0,0.271,0.953
20.0,50.0,0.2314365899824602,0.2299130531216586,0.3488199583505812,0.0,0.228,0.847
21.0,50.0,0.8392802797728439,0.4288299129689601,0.8320855997492358,0.0,0.219,0.688
22.0,50.0,0.575079000901367,0.2266464288754929,0.4948856810534535,0.0,0.131,0.771
23.0,50.0,0.7972556634190104,0.2906132726474628,0.7101456152212263,0.0,0.279,0.737
24.0,50.0,0.4133484375552543,0.2056431270334268,0.7033577242474676,0.0,0.119,0.84
25.0,50.0,0.412065524551315,0.397912014209606,0.7153207849108822,0.0,0.072,0.753
26.0,50.0,0.5409896637591015,0.2445300400393556,0.6491415380811636,0.0,0.276,0.93
27.0,50.0,0.943933301279109,0.3216816741439309,0.5097134408031483,0.0,0.116,0.883
28.0,50.0,0.0509877030936877,0.2894888636159842,0.8250982625651063,0.0,0.215,0.765
29.0,50.0,0.4324057880747526,0.3020039217367548,0.7842526369555615,0.0,0.232,0.719
30.0,50.0,0.1472943515421022,0.1498188578408022,0.5855747031789008,0.0,0.22,0.708
31.0,50.0,0.699104846976066,0.3277753118286259,0.5912515782385487,0.0,0.175,0.925
32.0,50.0,0.9320781028615612,0.3277456528812351,0.6846178797756663,0.0,0.213,0.866
33.0,50.0,0.1470009297731643,0.1525138141214194,0.662355337741384,0.0,0.176,0.725
34.0,50.0,0.5869366595596446,0.2091905073324069,0.8426736000105538,0.0,0.226,0.792
35.0,50.0,0.5052075274274751,0.2307119263294237,0.3934652967692096,0.0,0.269,0.731
36.0,50.0,0.2441063925182625,0.1098661706730929,0.8608713787780718,0.0,0.254,0.923
37.0,50.0,0.1944052073980117,0.3801872862739425,0.8918831435756636,0.0,0.252,0.713
38.0,50.0,0.3863614996792009,0.2714316663652415,0.5191983299845904,0.0,0.138,0.939
39.0,50.0,0.21192256696716,0.4526255411674985,0.4083207257932191,0.0,0.061,0.681
40.0,50.0,0.975462652090955,0.371110981862912,0.6859809639981559,0.0,0.217,0.919
41.0,50.0,0.3923452390657129,0.448703810422378,0.6296163800858968,0.0,0.262,0.61
42.0,50.0,0.5347935255387244,0.2697252129162662,0.5968979129221482,0.0,0.059,0.728
43.0,50.0,0.6159179335233658,0.3588298792529853,0.6300668800477408,0.0,0.078,0.774
44.0,50.0,0.6154939496857089,0.1246679487024573,0.6667399635169425,0.0,0.121,0.93
45.0,50.0,0.5270213019937348,0.3542741750997764,0.6149177333844706,0.0,0.085,0.842
46.0,50.0,0.9815925842661164,0.3087234893265083,0.3330503187545403,0.0,0.091,0.852
47.0,50.0,0.05773237713639,0.2545751027740595,0.614390748028743,0.0,0.19,0.845
48.0,50.0,0.9843597336946036,0.1654653247846373,0.4254387824164925,0.0,0.284,0.886
49.0,50.0,0.2271688387186075,0.2791782008621347,0.2630820239341406,0.0,0.189,0.92
0.0,51.0,0.941515266889658,0.4660902788518143,0.3444065420900974,0.0,0.232,0.678
1.0,51.0,0.2852937314874949,0.1303566737083816,0.5274371803960196,0.0,0.242,0.817
2.0,51.0,0.928406097208935,0.3805120018572597,0.7778561054887644,0.0,0.295,0.607
3.0,51.0,0.7826253740504762,0.381270979487745,0.7058342087358923,0.0,0.239,0.88
4.0,51.0,0.92799370744956,0.0687430847552377,0.5331527484220332,0.0,0.059,0.871
5.0,51.0,0.7070314410917916,0.2680520416352581,0.6017297915024872,0.0,0.069,0.875
6.0,51.0,0.5583231591580264,0.5300963061817074,0.3895431053518632,0.0,0.242,0.928
7.0,51.0,0.5034821054365005,0.2154096580661996,0.506305548133688,0.0,0.051,0.628
8.0,51.0,0.1261162043576591,0.393037224744508,0.3402340019343375,0.0,0.098,0.818
9.0,51.0,0.666946962140432,0.2725805973469819,0.5149788246405531,0.0,0.227,0.899
10.0,51.0,0.2985641993553234,0.2820232690732164,0.9981926806184565,0.0,0.249,0.759
11.0,51.0,0.4346853288462678,0.1704437683698531,0.4377594230656633,0.0,0.111,0.677
12.0,51.0,0.3715359500212889,0.3229149726341411,0.763233335552826,0.0,0.25,0.865
13.0,51.0,0.3335470781768591,0.352674079359004,0.7166722787125285,0.0,0.157,0.817
14.0,51.0,0.8500747299982798,0.4248107759548197,0.744346805625627,0.0,0.142,0.757
15.0,51.0,0.2032306096770184,0.3325549224991519,0.4759560655340992,0.0,0.101,0.663
16.0,51.0,0.8973089753125066,0.3033539221381102,0.7063544885393929,0.0,0.193,0.858
17.0,51.0,0.0302937359131455,0.1711099063714378,0.7114217123059667,0.0,0.085,0.806
18.0,51.0,0.5418698755651956,0.3763811702697372,0.466215123785235,0.0,0.182,0.694
19.0,51.0,0.6532996748015666,0.3825750351059492,0.6170347511064163,0.0,0.154,0.706
20.0,51.0,0.6566316748638337,0.3387322425171503,0.6577455692930627,0.0,0.237,0.777
21.0,51.0,0.8505847101481905,0.2857731592267427,0.7024081487436624,0.0,0.243,0.848
22.0,51.0,0.6883377989605166,0.2316519780535406,0.6564445036212609,0.0,0.156,0.875
23.0,51.0,0.6970366333494877,0.3920161825699105,0.6657944807895281,0.0,0.298,0.65
24.0,51.0,0.1530211158613762,0.170691378514394,0.6905146154728652,0.0,0.192,0.735
25.0,51.0,0.2247513351611434,0.1993267283794312,0.4696907036512244,0.0,0.267,0.904
26.0,51.0,0.4224036220661011,0.3026686392899668,0.4982039161833028,0.0,0.293,0.955
27.0,51.0,0.8967127807384742,0.2161999025194624,0.8376517460095538,0.0,0.266,0.705
28.0,51.0,0.8922549849943766,0.3923408595958154,0.7957383260686276,0.0,0.254,0.767
29.0,51.0,0.3906320858922981,0.2096557438997797,0.4596795479628573,0.0,0.108,0.82
30.0,51.0,0.7268579415779609,0.2435864524005302,0.6879458801131225,0.0,0.285,0.9
31.0,51.0,0.2524919604284269,0.1613070150602502,0.585375391121635,0.0,0.154,0.901
32.0,51.0,0.1723234881642912,0.4296642655597922,0.8641778418220007,0.0,0.205,0.868
33.0,51.0,0.8701946764841006,0.4328067541988382,0.5983504954289534,0.0,0.061,0.799
